t, aX, aY, aZ, gX, gY, gZ
6.1167, -0.94, 0.28, 0.25, 1.40, -0.43, 0.37
6.1200, -0.94, 0.27, 0.26, 1.52, 0.06, 0.37
6.1233, -0.93, 0.26, 0.25, 1.65, 0.49, 0.37
6.1267, -0.94, 0.27, 0.26, 1.89, 0.98, 0.43
6.1300, -0.94, 0.27, 0.25, 2.13, 1.34, 0.67
6.1333, -0.94, 0.27, 0.26, 2.26, 1.83, 0.55
6.1367, -0.93, 0.27, 0.26, 2.32, 2.20, 0.73
6.1400, -0.94, 0.28, 0.26, 2.20, 2.44, 0.73
6.1433, -0.94, 0.28, 0.26, 2.38, 2.74, 0.49
6.1467, -0.94, 0.28, 0.25, 2.38, 2.87, 0.61
6.1500, -0.94, 0.29, 0.26, 2.32, 3.05, 0.73
6.1533, -0.95, 0.28, 0.25, 2.26, 3.05, 0.67
6.1567, -0.94, 0.28, 0.24, 2.01, 2.99, 0.67
6.1600, -0.94, 0.29, 0.23, 1.89, 3.11, 0.73
6.1633, -0.95, 0.29, 0.25, 1.95, 2.93, 0.73
6.1667, -0.94, 0.28, 0.25, 1.83, 2.80, 0.61
6.1700, -0.94, 0.29, 0.24, 1.89, 2.68, 0.61
6.1733, -0.94, 0.28, 0.25, 2.01, 2.56, 0.55
6.1767, -0.94, 0.28, 0.24, 2.07, 2.44, 0.30
6.1800, -0.94, 0.29, 0.25, 2.07, 2.20, 0.24
6.1833, -0.96, 0.29, 0.22, 2.01, 2.01, 0.00
6.1867, -0.96, 0.29, 0.23, 2.01, 1.71, -0.18
6.1900, -0.95, 0.29, 0.21, 1.71, 1.52, -0.37
6.1933, -0.95, 0.28, 0.23, 1.65, 1.10, -0.43
6.1967, -0.96, 0.29, 0.24, 1.65, 0.85, -0.30
6.2000, -0.95, 0.28, 0.24, 1.59, 0.67, -0.49
6.2033, -0.95, 0.27, 0.23, 1.65, 0.37, -0.43
6.2067, -0.96, 0.28, 0.24, 1.52, -0.12, -0.43
6.2100, -0.94, 0.28, 0.24, 1.34, -0.67, -0.43
6.2133, -0.94, 0.28, 0.24, 1.34, -0.85, -0.24
6.2167, -0.94, 0.29, 0.22, 1.22, -1.22, -0.18
6.2200, -0.95, 0.29, 0.23, 1.34, -1.46, -0.24
6.2233, -0.95, 0.28, 0.24, 1.46, -1.59, -0.12
6.2267, -0.94, 0.28, 0.23, 1.46, -1.83, -0.12
6.2300, -0.94, 0.28, 0.24, 1.52, -1.95, -0.24
6.2333, -0.94, 0.28, 0.24, 1.52, -2.13, -0.24
6.2367, -0.95, 0.28, 0.23, 1.40, -2.32, -0.30
6.2400, -0.94, 0.28, 0.24, 1.40, -2.44, -0.24
6.2433, -0.94, 0.28, 0.25, 1.40, -2.62, -0.18
6.2467, -0.95, 0.28, 0.25, 1.40, -2.50, -0.18
6.2500, -0.94, 0.28, 0.24, 1.34, -2.44, -0.24
6.2533, -0.94, 0.28, 0.25, 1.40, -2.44, -0.18
6.2567, -0.95, 0.28, 0.26, 1.46, -2.56, -0.12
6.2600, -0.94, 0.28, 0.26, 1.40, -2.62, -0.24
6.2633, -0.94, 0.28, 0.24, 1.46, -2.62, -0.24
6.2667, -0.94, 0.28, 0.24, 1.40, -2.62, -0.12
6.2700, -0.95, 0.28, 0.26, 1.65, -2.56, -0.12
6.2733, -0.93, 0.28, 0.25, 1.65, -2.50, -0.06
6.2767, -0.93, 0.28, 0.25, 1.52, -2.38, -0.06
6.2800, -0.94, 0.28, 0.25, 1.65, -2.26, -0.06
6.2833, -0.93, 0.27, 0.27, 1.71, -2.26, 0.00
6.2867, -0.93, 0.28, 0.25, 1.71, -2.01, -0.06
6.2900, -0.93, 0.28, 0.26, 1.77, -1.77, 0.06
6.2933, -0.93, 0.28, 0.23, 1.71, -1.52, 0.12
6.2967, -0.93, 0.28, 0.25, 1.65, -1.10, 0.00
6.3000, -0.94, 0.29, 0.25, 1.71, -0.91, 0.12
6.3033, -0.93, 0.29, 0.26, 1.77, -0.61, 0.24
6.3067, -0.93, 0.28, 0.25, 1.65, -0.24, 0.06
6.3100, -0.93, 0.29, 0.27, 1.89, -0.24, 0.18
6.3133, -0.94, 0.29, 0.25, 1.77, 0.06, 0.24
6.3167, -0.94, 0.28, 0.26, 1.77, 0.24, 0.18
6.3200, -0.94, 0.28, 0.25, 1.71, 0.55, 0.24
6.3233, -0.94, 0.29, 0.27, 1.83, 0.61, 0.18
6.3267, -0.94, 0.29, 0.26, 1.77, 0.73, 0.18
6.3300, -0.94, 0.29, 0.24, 1.77, 0.79, 0.18
6.3333, -0.95, 0.29, 0.26, 1.83, 0.91, 0.18
6.3367, -0.95, 0.29, 0.25, 1.65, 1.10, 0.18
6.3400, -0.94, 0.28, 0.25, 1.71, 1.16, 0.12
6.3433, -0.94, 0.28, 0.25, 1.71, 1.28, 0.18
6.3467, -0.94, 0.29, 0.25, 1.77, 1.40, 0.12
6.3500, -0.94, 0.29, 0.25, 1.83, 1.52, -0.12
6.3533, -0.94, 0.28, 0.25, 1.77, 1.59, -0.37
6.3567, -0.94, 0.29, 0.24, 1.83, 1.52, -0.37
6.3600, -0.95, 0.28, 0.24, 1.77, 1.59, -0.43
6.3633, -0.94, 0.28, 0.24, 1.71, 1.40, -0.49
6.3667, -0.94, 0.29, 0.24, 1.59, 1.52, -0.43
6.3700, -0.94, 0.28, 0.24, 1.52, 1.52, -0.61
6.3733, -0.94, 0.28, 0.25, 1.46, 1.34, -0.43
6.3767, -0.95, 0.27, 0.25, 1.59, 1.22, -0.43
6.3800, -0.95, 0.28, 0.23, 1.59, 1.16, -0.37
6.3833, -0.94, 0.28, 0.24, 1.59, 0.91, -0.37
6.3867, -0.94, 0.29, 0.24, 1.71, 0.85, -0.24
6.3900, -0.94, 0.28, 0.24, 1.59, 0.85, -0.30
6.3933, -0.94, 0.28, 0.24, 1.59, 0.73, -0.24
6.3967, -0.94, 0.28, 0.23, 1.77, 0.49, -0.06
6.4000, -0.96, -0.61, 0.24, 12.62, 39.02, -78.29
6.4033, -0.86, -0.17, -0.04, 12.56, 34.09, -72.07
6.4067, -0.97, -0.38, 0.45, 11.10, 32.99, -68.17
6.4100, -0.93, 0.17, -0.04, 8.72, 34.15, -65.18
6.4133, -1.00, 0.07, 0.41, 7.80, 31.34, -60.98
6.4167, -1.04, 0.17, -0.07, 8.72, 33.29, -56.65
6.4200, -1.05, 0.34, -0.02, 8.78, 28.29, -51.40
6.4233, -1.11, -0.36, 0.71, 5.12, 24.27, -49.51
6.4267, -1.00, -0.17, -0.16, 0.61, 23.66, -46.28
6.4300, -1.47, -0.27, 0.00, -3.35, 19.88, -40.67
6.4333, -1.11, -0.07, -0.49, -5.24, 12.07, -40.43
6.4367, -0.92, 0.27, 0.10, -9.94, 12.26, -36.10
6.4400, -1.50, 0.55, 0.27, -14.45, 1.77, -35.61
6.4433, -1.06, 0.54, -0.20, -18.84, 4.57, -32.80
6.4467, -1.34, 0.09, 0.48, -20.73, -8.78, -30.24
6.4500, -0.91, 0.22, -0.11, -23.11, -3.90, -25.06
6.4533, -1.09, -0.04, 0.24, -26.16, -10.37, -24.39
6.4567, -0.92, 0.14, 0.25, -29.82, -10.00, -23.84
6.4600, -0.98, 0.14, 0.50, -30.00, -12.20, -24.09
6.4633, -0.96, 0.17, 0.06, -28.78, -10.43, -19.09
6.4667, -1.06, -0.18, 0.28, -26.77, -7.99, -17.74
6.4700, -0.90, 0.24, -0.04, -22.93, -5.37, -15.73
6.4733, -1.07, -0.08, 0.45, -19.02, -3.35, -15.12
6.4767, -0.82, 0.14, 0.23, -13.90, 2.01, -12.68
6.4800, -0.95, -0.07, 0.18, -8.90, 6.77, -11.04
6.4833, -1.00, 0.15, -0.07, -8.17, 8.66, -10.18
6.4867, -0.97, 0.28, 0.19, -10.30, 9.70, -7.01
6.4900, -1.02, 0.12, 0.44, -13.29, 5.91, -4.33
6.4933, -0.92, -0.24, 0.17, -13.17, 7.56, -1.04
6.4967, -0.86, -0.26, 0.26, -11.16, 9.45, 2.01
6.5000, -1.00, -0.58, 0.23, -6.65, 16.10, 3.72
6.5033, -1.10, 0.52, 0.43, 6.22, 25.85, -2.38
6.5067, -0.56, 0.53, -0.00, 13.96, 27.80, -14.21
6.5100, -0.91, -0.12, 0.40, 3.90, 18.78, -25.67
6.5133, -0.10, 0.06, -0.44, 0.37, 19.45, -35.85
6.5167, -0.41, -0.30, 0.31, 0.12, 10.98, -47.07
6.5200, -0.40, -0.30, -0.02, -3.29, 22.68, -48.54
6.5233, -0.81, -0.27, 0.07, -2.38, 21.04, -47.80
6.5267, -0.96, -0.41, 0.24, -0.55, 24.76, -46.34
6.5300, -0.62, -0.20, -0.23, 2.80, 25.85, -44.27
6.5333, -1.13, -0.30, 0.36, 4.94, 23.60, -42.56
6.5367, -0.63, -0.31, -0.08, 4.27, 26.77, -40.37
6.5400, -1.16, -0.23, 0.29, 4.02, 28.60, -37.32
6.5433, -0.94, -0.11, 0.08, 5.00, 35.79, -31.89
6.5467, -0.96, -0.09, 0.08, 5.49, 33.84, -25.24
6.5500, -1.19, -0.16, 0.23, 4.70, 32.74, -19.39
6.5533, -1.10, -0.21, 0.18, 2.93, 28.17, -13.11
6.5567, -1.14, -0.19, 0.13, 3.11, 25.18, -7.50
6.5600, -1.13, -0.18, 0.09, 4.02, 19.70, -2.13
6.5633, -1.11, -0.29, 0.11, 2.32, 18.48, 3.35
6.5667, -1.33, -0.35, 0.19, 0.98, 15.37, 8.29
6.5700, -1.39, -0.29, 0.15, 1.16, 12.80, 13.90
6.5733, -1.34, -0.26, 0.06, 1.04, 8.11, 19.76
6.5767, -1.02, -0.07, -0.12, -0.85, 6.71, 28.29
6.5800, -0.93, -0.12, -0.01, -3.11, 9.02, 38.29
6.5833, -0.77, -0.23, -0.02, -4.09, 13.84, 46.77
6.5867, -0.86, -0.20, 0.08, -5.00, 14.39, 52.32
6.5900, -0.85, -0.27, 0.07, -6.10, 11.28, 57.01
6.5933, -0.88, -0.29, 0.02, -7.56, 10.49, 60.98
6.5967, -0.96, -0.19, -0.01, -6.22, 5.00, 63.54
6.6000, -0.89, -0.16, -0.06, -4.51, 0.79, 65.55
6.6033, -0.96, -0.12, -0.06, -6.52, -1.59, 68.96
6.6067, -1.10, -0.15, 0.10, -9.63, -2.32, 73.23
6.6100, -1.01, 0.02, -0.12, -10.37, -2.80, 78.84
6.6133, -1.09, 0.01, 0.01, -10.06, -5.85, 83.78
6.6167, -1.09, 0.03, -0.05, -12.74, -7.56, 89.94
6.6200, -1.03, -0.08, -0.01, -16.10, -11.28, 95.91
6.6233, -1.03, -0.12, 0.02, -17.32, -17.56, 99.51
6.6267, -0.97, -0.02, -0.08, -18.11, -22.80, 102.80
6.6300, -1.04, -0.01, 0.10, -19.88, -27.13, 106.16
6.6333, -1.04, 0.15, 0.00, -21.04, -31.46, 110.37
6.6367, -0.97, -0.02, 0.08, -21.52, -37.93, 113.23
6.6400, -1.02, 0.09, -0.00, -23.05, -43.96, 116.28
6.6433, -0.97, 0.12, 0.07, -25.12, -47.99, 119.27
6.6467, -1.01, 0.05, -0.00, -25.98, -51.65, 122.44
6.6500, -1.04, 0.19, 0.02, -25.85, -55.67, 125.61
6.6533, -1.02, 0.06, 0.01, -26.10, -59.02, 128.96
6.6567, -0.97, 0.07, 0.00, -26.52, -61.46, 132.87
6.6600, -0.93, -0.02, 0.37, -25.30, -63.41, 135.73
6.6633, -0.88, 0.02, 0.02, -21.77, -62.26, 138.11
6.6667, -1.07, -0.13, 0.29, -16.04, -60.91, 139.27
6.6700, -1.50, 0.56, 0.55, -2.32, -47.56, 134.76
6.6733, -0.96, 0.35, -0.09, 10.91, -40.43, 121.10
6.6767, -0.85, 0.03, 0.23, 1.40, -50.55, 102.62
6.6800, -0.42, 0.33, -0.18, -7.13, -50.30, 87.62
6.6833, -0.88, 0.20, 0.31, -4.39, -56.22, 73.41
6.6867, -0.49, 0.27, -0.13, -2.01, -48.35, 68.17
6.6900, -0.89, -0.06, 0.23, -3.96, -51.77, 69.82
6.6933, -0.91, 0.16, 0.12, -1.52, -48.96, 70.49
6.6967, -0.91, 0.61, 0.14, 6.65, -54.09, 71.10
6.7000, -1.15, 0.36, 0.21, 7.99, -56.28, 74.76
6.7033, -1.15, 0.33, 0.06, 8.11, -53.66, 78.96
6.7067, -1.17, 0.39, 0.23, 8.60, -51.71, 81.22
6.7100, -0.90, 0.27, 0.12, 8.60, -55.18, 81.89
6.7133, -0.93, 0.30, 0.13, 9.27, -56.46, 80.73
6.7167, -1.01, 0.35, 0.26, 8.84, -58.48, 77.99
6.7200, -0.94, 0.30, 0.09, 8.66, -58.66, 76.83
6.7233, -0.97, 0.37, 0.13, 10.06, -65.06, 74.15
6.7267, -1.02, 0.45, 0.19, 9.88, -69.09, 72.07
6.7300, -1.14, 0.33, 0.30, 8.05, -71.52, 72.80
6.7333, -1.12, 0.25, 0.21, 7.80, -74.09, 73.96
6.7367, -1.05, 0.27, 0.23, 10.18, -75.85, 74.39
6.7400, -1.01, 0.31, 0.22, 12.32, -74.94, 73.84
6.7433, -1.01, 0.25, 0.37, 13.35, -74.82, 73.05
6.7467, -0.88, 0.26, 0.26, 15.00, -73.23, 72.26
6.7500, -0.85, 0.28, 0.31, 18.90, -73.05, 70.55
6.7533, -0.89, 0.24, 0.31, 22.01, -69.82, 68.66
6.7567, -0.85, 0.51, 0.32, 23.78, -67.56, 66.52
6.7600, -0.90, 0.52, 0.25, 22.93, -66.10, 64.33
6.7633, -0.94, 0.23, 0.28, 18.72, -68.11, 62.32
6.7667, -0.94, 0.17, 0.33, 14.02, -68.05, 60.49
6.7700, -0.97, 0.29, 0.44, 13.17, -66.89, 58.11
6.7733, -0.93, 0.08, 0.40, 12.99, -63.17, 56.04
6.7767, -0.92, 0.38, 0.30, 16.40, -60.37, 52.50
6.7800, -0.93, 0.48, 0.50, 20.61, -55.00, 48.96
6.7833, -0.94, 0.44, 0.47, 22.44, -51.28, 46.34
6.7867, -1.01, 0.41, 0.43, 23.54, -48.66, 44.82
6.7900, -0.99, 0.59, 0.39, 21.34, -48.60, 44.21
6.7933, -1.25, 0.76, 0.52, 20.85, -48.48, 43.29
6.7967, -1.16, 0.64, 0.49, 17.80, -51.95, 42.93
6.8000, -1.16, 0.71, 0.37, 12.99, -55.79, 40.55
6.8033, -0.88, 0.73, 0.49, 11.22, -56.46, 34.70
6.8067, -0.90, 0.55, 0.59, 8.90, -53.84, 27.99
6.8100, -0.79, 0.60, 0.43, 10.30, -47.01, 19.57
6.8133, -0.72, 0.60, 0.58, 13.66, -42.87, 9.27
6.8167, -0.64, 0.43, 0.23, 11.77, -35.98, 0.43
6.8200, -0.75, 0.43, 0.44, 6.89, -33.17, -7.38
6.8233, -0.57, 0.47, 0.25, 2.62, -28.17, -15.49
6.8267, -0.80, 0.53, 0.50, 0.85, -22.20, -21.95
6.8300, -0.68, 0.52, 0.56, -0.49, -15.24, -25.43
6.8333, -0.71, 0.40, 0.48, 1.22, -5.91, -27.80
6.8367, -0.80, 0.38, 0.44, 7.07, -1.34, -32.32
6.8400, -0.66, 0.38, 0.30, 10.79, 9.27, -35.37
6.8433, -0.75, 0.52, 0.50, 14.45, 15.61, -38.11
6.8467, -0.82, 0.37, 0.56, 18.96, 23.96, -39.33
6.8500, -0.65, 0.41, 0.30, 25.61, 32.13, -41.65
6.8533, -0.88, 0.33, 0.66, 32.01, 37.44, -44.21
6.8567, -0.65, 0.34, 0.34, 39.45, 46.22, -46.28
6.8600, -0.88, 0.28, 0.59, 47.07, 51.65, -50.37
6.8633, -0.86, 0.40, 0.44, 52.93, 57.62, -53.23
6.8667, -0.88, 0.32, 0.46, 58.05, 63.54, -55.12
6.8700, -0.99, 0.29, 0.54, 61.71, 64.51, -57.50
6.8733, -0.96, 0.40, 0.38, 65.37, 69.15, -58.78
6.8767, -1.08, 0.41, 0.42, 67.50, 70.43, -60.18
6.8800, -1.09, 0.39, 0.30, 67.50, 72.32, -61.16
6.8833, -1.07, 0.44, 0.28, 65.79, 70.85, -61.65
6.8867, -1.09, 0.47, 0.43, 61.22, 67.62, -61.40
6.8900, -0.98, 0.56, 0.19, 54.82, 66.22, -59.94
6.8933, -1.08, 0.35, 0.30, 47.01, 60.49, -58.48
6.8967, -0.93, 0.48, 0.27, 38.35, 55.67, -57.32
6.9000, -1.15, 0.35, 0.41, 34.15, 52.68, -58.90
6.9033, -1.14, 0.11, 0.32, 28.54, 56.10, -56.34
6.9067, -0.96, 0.23, 0.20, 22.99, 55.67, -53.60
6.9100, -0.92, 0.40, 0.21, 21.04, 53.90, -53.72
6.9133, -1.02, 0.44, 0.25, 15.79, 54.02, -54.09
6.9167, -1.05, 0.25, 0.22, 10.37, 54.33, -54.63
6.9200, -0.94, 0.06, 0.20, 6.04, 53.23, -55.18
6.9233, -0.87, 0.26, 0.18, 5.85, 51.28, -56.65
6.9267, -0.85, 0.31, 0.19, 6.28, 53.84, -58.41
6.9300, -0.99, 0.24, 0.31, 5.06, 55.00, -59.88
6.9333, -0.92, 0.29, 0.22, 6.65, 57.87, -60.55
6.9367, -0.95, 0.21, 0.25, 10.18, 57.68, -61.59
6.9400, -0.94, 0.21, 0.23, 13.66, 61.40, -63.41
6.9433, -0.99, 0.27, 0.20, 17.99, 65.18, -66.40
6.9467, -1.09, 0.45, 0.36, 21.34, 66.77, -69.76
6.9500, -1.00, 0.31, 0.08, 21.95, 65.18, -72.80
6.9533, -1.06, 0.14, 0.19, 19.27, 60.00, -75.12
6.9567, -0.97, 0.29, 0.16, 16.22, 51.34, -78.35
6.9600, -0.93, 0.29, 0.05, 15.85, 51.04, -78.54
6.9633, -1.06, 0.23, 0.26, 13.41, 45.12, -79.15
6.9667, -0.90, 0.36, 0.03, 13.48, 44.09, -79.39
6.9700, -1.13, 0.19, 0.26, 13.66, 40.67, -80.55
6.9733, -0.84, 0.03, 0.32, 10.30, 40.49, -77.44
6.9767, -0.89, 0.21, 0.09, 11.34, 37.62, -77.68
6.9800, -1.01, 0.15, 0.20, 12.50, 40.24, -75.85
6.9833, -0.90, 0.24, 0.09, 8.90, 40.91, -71.34
6.9867, -1.03, 0.24, 0.17, 7.68, 37.68, -69.45
6.9900, -0.95, 0.16, 0.20, 4.51, 35.30, -68.29
6.9933, -0.86, 0.08, 0.04, -0.85, 34.57, -66.89
6.9967, -1.01, 0.01, 0.23, -5.12, 32.68, -65.06
7.0000, -0.94, 0.62, 0.42, -0.06, -67.99, -27.38
7.0033, -1.02, 0.55, 0.49, -3.29, -59.88, -29.02
7.0067, -0.64, 0.74, 0.34, -6.52, -55.49, -31.59
7.0100, -0.73, 0.49, 0.37, -7.38, -52.44, -35.67
7.0133, -0.47, 0.36, 0.23, -9.39, -39.88, -33.48
7.0167, -0.68, 0.44, 0.42, -12.38, -25.18, -32.80
7.0200, -0.69, 0.48, 0.38, -11.22, -16.89, -35.67
7.0233, -0.62, 0.49, 0.44, -12.68, -6.89, -36.28
7.0267, -0.76, 0.41, 0.54, -13.17, -2.07, -38.05
7.0300, -0.76, 0.38, 0.43, -10.73, 6.59, -38.17
7.0333, -0.97, 0.40, 0.63, -7.80, 12.01, -37.01
7.0367, -1.06, 0.34, 0.57, -3.41, 15.43, -35.06
7.0400, -0.96, 0.29, 0.47, -1.04, 18.78, -30.98
7.0433, -0.98, 0.18, 0.67, 0.49, 19.02, -29.33
7.0467, -0.86, 0.30, 0.49, 2.74, 22.13, -30.12
7.0500, -0.83, 0.24, 0.44, 5.30, 27.32, -29.51
7.0533, -1.07, 0.25, 0.62, 5.12, 29.94, -29.57
7.0567, -0.84, 0.25, 0.42, 4.15, 34.82, -30.24
7.0600, -0.91, 0.19, 0.67, 3.29, 35.98, -31.16
7.0633, -0.87, 0.29, 0.53, 4.88, 38.72, -33.17
7.0667, -0.74, 0.16, 0.48, 7.80, 41.89, -33.78
7.0700, -0.86, 0.06, 0.51, 9.51, 44.21, -33.17
7.0733, -0.85, -0.01, 0.44, 14.39, 44.63, -32.62
7.0767, -0.82, -0.02, 0.52, 20.06, 45.91, -31.52
7.0800, -0.85, 0.02, 0.45, 24.70, 45.73, -30.73
7.0833, -0.81, 0.03, 0.49, 28.54, 46.28, -29.63
7.0867, -0.88, 0.00, 0.50, 32.32, 46.83, -28.72
7.0900, -0.87, 0.10, 0.37, 37.50, 47.62, -27.87
7.0933, -0.82, 0.11, 0.32, 40.24, 51.77, -25.67
7.0967, -0.91, -0.08, 0.40, 40.98, 55.79, -23.05
7.1000, -0.89, 0.06, 0.36, 41.89, 62.26, -19.51
7.1033, -0.94, 0.05, 0.45, 44.15, 66.52, -16.95
7.1067, -0.87, 0.04, 0.35, 45.55, 70.73, -13.60
7.1100, -0.96, 0.20, 0.40, 45.67, 74.02, -10.30
7.1133, -0.90, 0.27, 0.46, 46.52, 75.73, -8.29
7.1167, -0.87, 0.20, 0.31, 46.77, 78.35, -5.12
7.1200, -0.98, 0.39, 0.36, 47.44, 81.34, -2.50
7.1233, -0.91, 0.13, 0.26, 47.07, 84.09, 0.00
7.1267, -0.93, 0.21, 0.25, 45.30, 87.62, 3.66
7.1300, -1.10, 0.17, 0.21, 43.54, 86.52, 7.62
7.1333, -0.86, 0.19, 0.08, 41.04, 87.38, 11.95
7.1367, -0.98, 0.39, 0.34, 36.28, 82.80, 16.28
7.1400, -1.02, 0.26, 0.17, 30.67, 80.73, 20.55
7.1433, -0.86, 0.34, -0.02, 25.73, 74.82, 23.29
7.1467, -1.10, 0.18, 0.44, 19.02, 70.18, 26.16
7.1500, -1.07, 0.59, 0.36, 15.55, 66.65, 24.51
7.1533, -1.17, 0.36, 0.18, 12.32, 64.45, 21.04
7.1567, -1.03, 0.45, 0.14, 7.87, 62.20, 18.35
7.1600, -1.07, 0.33, 0.11, 6.10, 57.13, 10.43
7.1633, -0.95, 0.35, 0.17, 3.84, 55.12, 5.98
7.1667, -1.03, 0.52, 0.08, 3.05, 51.40, 2.32
7.1700, -0.95, 0.43, 0.04, 1.59, 49.39, 1.04
7.1733, -1.10, 0.45, 0.13, -1.83, 44.09, 1.04
7.1767, -0.90, 0.48, -0.04, -4.82, 39.70, 1.46
7.1800, -0.93, 0.35, -0.00, -9.57, 35.06, 2.07
7.1833, -1.05, 0.27, 0.06, -13.35, 33.78, 2.56
7.1867, -1.02, 0.38, -0.08, -16.52, 33.17, 2.93
7.1900, -1.06, 0.39, -0.02, -19.27, 31.83, 2.50
7.1933, -1.04, 0.46, -0.02, -22.62, 30.61, 2.80
7.1967, -1.03, 0.44, -0.02, -26.95, 30.61, 3.41
7.2000, -1.06, 0.36, 0.04, -30.61, 28.96, 4.09
7.2033, -0.94, 0.30, 0.02, -33.17, 28.78, 5.37
7.2067, -0.97, 0.36, 0.07, -34.33, 26.89, 5.67
7.2100, -0.94, 0.27, 0.05, -35.24, 25.12, 5.73
7.2133, -0.97, 0.34, 0.08, -35.79, 22.26, 5.30
7.2167, -0.98, 0.28, 0.07, -35.85, 17.50, 4.21
7.2200, -0.96, 0.28, 0.13, -35.43, 11.89, 3.35
7.2233, -0.88, 0.35, 0.02, -33.96, 7.13, 2.20
7.2267, -1.06, 0.29, 0.14, -31.46, 2.07, 1.04
7.2300, -0.93, 0.27, 0.04, -29.02, -2.56, 0.30
7.2333, -0.94, 0.31, 0.02, -26.83, -6.46, -0.49
7.2367, -0.96, 0.16, 0.14, -25.18, -12.80, -1.34
7.2400, -0.85, 0.28, 0.11, -23.41, -14.76, -1.28
7.2433, -0.99, 0.22, 0.08, -21.71, -19.15, -1.71
7.2467, -0.93, 0.17, -0.01, -19.76, -20.98, -1.71
7.2500, -0.96, 0.24, 0.11, -18.29, -24.45, -0.91
7.2533, -1.06, 0.25, 0.12, -16.65, -28.11, 0.06
7.2567, -1.00, 0.18, 0.04, -15.18, -30.73, 1.46
7.2600, -0.97, 0.21, 0.07, -13.90, -32.87, 2.26
7.2633, -1.04, 0.22, 0.10, -12.62, -35.73, 3.05
7.2667, -1.00, 0.20, 0.10, -11.59, -36.40, 4.09
7.2700, -1.06, 0.25, 0.12, -10.00, -38.60, 4.88
7.2733, -0.99, 0.24, 0.06, -8.54, -40.55, 5.91
7.2767, -1.01, 0.22, 0.10, -7.20, -42.56, 6.59
7.2800, -1.05, 0.26, 0.13, -6.10, -44.57, 7.26
7.2833, -0.99, 0.31, 0.11, -4.88, -45.61, 7.62
7.2867, -1.03, 0.30, 0.17, -3.84, -48.54, 7.50
7.2900, -1.00, 0.31, 0.17, -3.17, -50.12, 7.50
7.2933, -0.95, 0.31, 0.15, -2.80, -51.46, 7.13
7.2967, -0.97, 0.34, 0.26, -2.74, -52.01, 6.28
7.3000, -0.92, 0.36, 0.23, -2.13, -50.67, 4.76
7.3033, -0.92, 0.38, 0.30, -1.52, -48.17, 2.68
7.3067, -0.90, 0.37, 0.25, -0.55, -45.49, 0.73
7.3100, -0.92, 0.38, 0.36, 0.49, -42.87, -0.67
7.3133, -0.84, 0.39, 0.31, 1.34, -41.22, -3.54
7.3167, -0.95, 0.38, 0.36, 2.44, -38.60, -5.24
7.3200, -0.86, 0.31, 0.25, 3.05, -34.63, -6.10
7.3233, -0.92, 0.29, 0.30, 1.77, -33.29, -7.80
7.3267, -0.87, 0.34, 0.22, 0.43, -32.01, -8.54
7.3300, -0.89, 0.39, 0.33, -2.38, -30.49, -9.39
7.3333, -0.94, 0.37, 0.41, -5.12, -30.12, -9.27
7.3367, -0.82, 0.32, 0.34, -5.98, -27.26, -8.05
7.3400, -0.89, 0.25, 0.41, -5.18, -26.65, -8.11
7.3433, -0.85, 0.22, 0.35, -3.96, -23.17, -7.68
7.3467, -0.87, 0.17, 0.38, -2.62, -20.37, -7.01
7.3500, -0.87, 0.17, 0.39, -0.12, -18.41, -6.40
7.3533, -0.82, 0.24, 0.33, 2.80, -15.37, -5.43
7.3567, -0.94, 0.22, 0.42, 4.76, -12.80, -4.45
7.3600, -0.92, 0.24, 0.38, 5.85, -9.70, -3.05
7.3633, -0.87, 0.26, 0.37, 7.26, -8.05, -2.56
7.3667, -0.85, 0.20, 0.39, 8.17, -5.61, -2.01
7.3700, -0.90, 0.24, 0.43, 8.23, -2.26, -1.46
7.3733, -0.85, 0.28, 0.35, 8.11, 1.40, -1.40
7.3767, -0.92, 0.22, 0.40, 8.11, 3.84, -1.89
7.3800, -0.88, 0.24, 0.36, 7.44, 6.52, -1.83
7.3833, -0.89, 0.24, 0.36, 7.01, 9.57, -1.52
7.3867, -0.88, 0.26, 0.38, 6.71, 12.01, -1.10
7.3900, -0.86, 0.23, 0.35, 6.52, 15.06, -0.37
7.3933, -0.95, 0.11, 0.31, 6.52, 18.11, 0.49
7.3967, -0.85, 0.19, 0.25, 6.10, 21.16, 1.83
7.4000, -0.93, 0.26, 0.36, 5.73, 23.48, 2.93
7.4033, -0.92, 0.25, 0.35, 5.79, 25.30, 3.66
7.4067, -0.88, 0.27, 0.31, 5.67, 28.11, 4.15
7.4100, -0.94, 0.29, 0.36, 6.04, 29.51, 4.27
7.4133, -0.91, 0.31, 0.29, 6.52, 31.16, 4.33
7.4167, -0.92, 0.29, 0.30, 7.13, 32.50, 4.33
7.4200, -0.95, 0.28, 0.27, 7.50, 33.41, 4.33
7.4233, -0.93, 0.28, 0.25, 7.87, 34.09, 4.63
7.4267, -0.93, 0.28, 0.23, 8.05, 34.21, 5.06
7.4300, -0.94, 0.29, 0.22, 7.93, 34.33, 5.55
7.4333, -0.97, 0.29, 0.20, 7.68, 33.84, 6.04
7.4367, -0.96, 0.27, 0.15, 6.77, 32.93, 6.65
7.4400, -0.97, 0.28, 0.17, 5.85, 30.67, 7.38
7.4433, -0.97, 0.24, 0.11, 5.18, 28.96, 8.17
