t, aX, aY, aZ, gX, gY, gZ
3.2967, -1.01, -0.02, 0.13, -20.12, -9.09, -0.30
3.3000, -1.00, -0.00, 0.12, -19.51, -9.27, -0.12
3.3033, -0.99, -0.02, 0.13, -18.84, -9.27, -0.30
3.3067, -1.00, -0.02, 0.11, -17.74, -8.90, -0.18
3.3100, -1.00, -0.02, 0.12, -16.28, -8.48, -0.18
3.3133, -1.01, -0.00, 0.06, -14.63, -8.11, 0.00
3.3167, -0.98, 0.01, -0.01, -13.78, -7.56, 0.67
3.3200, -0.97, -0.06, 0.12, -15.37, -9.70, 1.22
3.3233, -1.02, -0.00, 0.13, -15.06, -11.10, 0.73
3.3267, -1.03, -0.06, 0.15, -14.09, -10.43, 0.49
3.3300, -1.03, -0.07, 0.14, -13.66, -10.00, 1.04
3.3333, -1.04, -0.06, 0.14, -11.59, -9.94, 1.83
3.3367, -1.03, -0.04, 0.12, -8.84, -9.70, 2.74
3.3400, -1.01, -0.01, 0.08, -6.34, -9.57, 3.41
3.3433, -1.01, -0.02, 0.10, -5.24, -10.18, 3.78
3.3467, -1.02, -0.05, 0.10, -5.49, -11.16, 3.41
3.3500, -1.04, -0.03, 0.08, -5.12, -11.28, 3.11
3.3533, -1.03, -0.05, 0.09, -4.88, -11.28, 3.11
3.3567, -1.02, -0.04, 0.11, -5.43, -11.28, 3.41
3.3600, -1.01, -0.02, 0.08, -5.73, -11.10, 3.78
3.3633, -1.02, -0.03, 0.07, -6.52, -10.98, 3.90
3.3667, -1.01, -0.03, 0.09, -7.38, -11.10, 3.78
3.3700, -1.02, -0.04, 0.07, -8.35, -10.98, 3.72
3.3733, -1.03, -0.03, 0.08, -9.33, -10.91, 3.84
3.3767, -1.03, -0.03, 0.09, -10.30, -10.79, 4.09
3.3800, -1.03, -0.03, 0.09, -10.91, -10.61, 4.15
3.3833, -1.03, -0.03, 0.09, -11.65, -10.43, 4.15
3.3867, -1.04, -0.03, 0.10, -12.01, -10.49, 4.09
3.3900, -1.04, -0.04, 0.09, -12.44, -10.43, 4.15
3.3933, -1.06, -0.03, 0.08, -12.50, -10.43, 4.39
3.3967, -1.06, -0.03, 0.07, -12.50, -10.43, 4.70
3.4000, -1.06, -0.03, 0.07, -12.44, -10.61, 5.30
3.4033, -1.08, -0.01, 0.06, -12.32, -11.16, 5.67
3.4067, -1.08, -0.01, 0.07, -12.13, -11.89, 5.98
3.4100, -1.08, 0.00, 0.08, -11.77, -12.62, 6.16
3.4133, -1.08, 0.01, 0.08, -11.28, -12.99, 6.04
3.4167, -1.07, 0.01, 0.10, -10.55, -13.29, 5.79
3.4200, -1.05, 0.02, 0.10, -9.76, -13.11, 5.30
3.4233, -1.04, 0.03, 0.07, -8.66, -12.44, 4.76
3.4267, -1.02, 0.04, 0.03, -7.74, -11.16, 4.39
3.4300, -0.98, 0.01, 0.08, -8.17, -10.98, 4.27
3.4333, -1.01, 0.03, 0.11, -7.50, -10.73, 3.84
3.4367, -1.02, 0.01, 0.11, -5.91, -8.66, 3.41
3.4400, -1.02, -0.02, 0.14, -4.70, -6.52, 3.78
3.4433, -1.00, -0.01, 0.11, -2.56, -4.15, 4.57
3.4467, -1.00, -0.02, 0.10, 0.30, -1.34, 5.37
3.4500, -0.98, -0.00, 0.10, 2.74, 1.10, 6.34
3.4533, -0.97, -0.00, 0.10, 4.33, 3.05, 7.26
3.4567, -0.97, -0.03, 0.11, 5.37, 5.06, 7.80
3.4600, -0.99, -0.00, 0.09, 6.46, 7.44, 8.11
3.4633, -0.98, -0.02, 0.10, 7.32, 9.51, 8.72
3.4667, -0.97, -0.02, 0.10, 7.87, 11.52, 9.15
3.4700, -0.97, -0.01, 0.08, 8.11, 13.23, 9.57
3.4733, -0.98, -0.01, 0.07, 7.62, 14.76, 9.51
3.4767, -0.98, -0.02, 0.06, 6.77, 16.04, 9.27
3.4800, -0.98, -0.01, 0.06, 5.43, 17.01, 8.96
3.4833, -0.98, -0.02, 0.07, 4.15, 17.80, 8.78
3.4867, -0.97, -0.02, 0.06, 2.56, 18.78, 8.78
3.4900, -0.96, -0.02, 0.06, 0.61, 19.51, 8.60
3.4933, -0.97, -0.01, 0.08, -1.22, 20.49, 8.29
3.4967, -0.98, -0.03, 0.07, -2.80, 21.46, 8.05
3.5000, -0.98, -0.02, 0.10, -4.21, 22.44, 7.99
3.5033, -0.99, -0.02, 0.10, -5.43, 23.41, 7.99
3.5067, -1.00, -0.01, 0.11, -6.40, 24.27, 7.87
3.5100, -0.99, -0.01, 0.09, -7.13, 24.88, 7.80
3.5133, -1.01, -0.02, 0.11, -7.87, 25.37, 7.74
3.5167, -1.01, -0.01, 0.10, -8.72, 25.49, 7.74
3.5200, -1.02, -0.02, 0.11, -9.15, 25.61, 7.74
3.5233, -1.03, -0.03, 0.10, -9.57, 25.37, 7.68
3.5267, -1.04, -0.02, 0.11, -10.06, 24.94, 7.93
3.5300, -1.03, -0.01, 0.09, -10.61, 24.51, 7.80
3.5333, -1.05, -0.03, 0.10, -10.91, 24.02, 7.62
3.5367, -1.06, -0.02, 0.13, -11.04, 23.60, 7.68
3.5400, -1.06, -0.02, 0.11, -10.98, 23.11, 7.32
3.5433, -1.07, -0.03, 0.12, -10.49, 22.50, 7.07
3.5467, -1.05, -0.02, 0.12, -9.63, 21.89, 7.01
3.5500, -1.05, 0.00, 0.07, -8.60, 20.67, 6.71
3.5533, -1.06, 0.00, 0.07, -7.74, 19.39, 6.52
3.5567, -1.04, -0.01, 0.13, -8.17, 16.89, 6.83
3.5600, -1.05, 0.00, 0.13, -7.74, 14.45, 6.40
3.5633, -1.05, -0.02, 0.14, -6.34, 13.41, 5.85
3.5667, -1.03, -0.04, 0.13, -5.49, 12.68, 5.79
3.5700, -1.03, -0.02, 0.12, -3.60, 11.83, 5.85
3.5733, -1.00, -0.02, 0.12, -1.22, 11.34, 5.85
3.5767, -1.01, 0.00, 0.10, 1.04, 10.79, 5.98
3.5800, -1.01, -0.02, 0.13, 2.50, 9.82, 6.10
3.5833, -1.01, -0.04, 0.13, 3.29, 8.72, 5.91
3.5867, -1.02, -0.02, 0.11, 4.51, 7.93, 5.67
3.5900, -1.02, -0.03, 0.10, 5.67, 7.07, 5.73
3.5933, -1.00, -0.03, 0.11, 6.28, 6.04, 6.10
3.5967, -1.00, 0.00, 0.08, 7.20, 5.12, 6.52
3.6000, -1.01, -0.01, 0.08, 7.62, 4.21, 6.77
3.6033, -1.01, -0.01, 0.09, 7.62, 3.23, 6.95
3.6067, -1.01, 0.01, 0.08, 7.44, 2.13, 7.20
3.6100, -1.02, 0.02, 0.09, 7.26, 0.91, 7.44
3.6133, -1.02, 0.03, 0.08, 6.83, -0.06, 7.80
3.6167, -1.02, 0.03, 0.08, 6.16, -0.98, 8.17
3.6200, -1.02, 0.03, 0.06, 5.18, -1.65, 8.66
3.6233, -1.02, 0.04, 0.06, 4.21, -2.32, 9.27
3.6267, -1.02, 0.04, 0.05, 2.99, -2.99, 10.06
3.6300, -1.01, 0.07, 0.07, 1.40, -3.35, 10.98
3.6333, -1.02, 0.06, 0.04, -0.30, -3.72, 11.95
3.6367, -1.03, 0.07, 0.06, -2.20, -3.90, 12.93
3.6400, -1.01, 0.03, 0.05, -4.09, -4.02, 13.84
3.6433, -1.01, 0.04, 0.06, -6.10, -3.96, 14.88
3.6467, -1.00, 0.01, 0.10, -7.93, -3.84, 15.85
3.6500, -0.98, 0.02, 0.05, -9.21, -3.48, 16.59
3.6533, -0.95, 0.04, 0.06, -9.82, -2.62, 17.38
3.6567, -0.96, 0.02, 0.05, -10.12, -1.83, 18.23
3.6600, -0.96, 0.03, 0.07, -10.85, -0.98, 18.90
3.6633, -0.95, 0.00, 0.06, -11.16, -0.37, 19.21
3.6667, -0.94, 0.02, 0.06, -11.46, 0.43, 19.15
3.6700, -0.94, 0.01, 0.07, -11.95, 1.52, 19.27
3.6733, -0.94, -0.01, 0.08, -12.26, 2.62, 19.02
3.6767, -0.95, -0.02, 0.08, -12.13, 3.48, 18.41
3.6800, -0.95, -0.02, 0.08, -11.77, 4.09, 17.80
3.6833, -0.96, -0.03, 0.08, -11.10, 5.00, 17.32
3.6867, -0.96, -0.02, 0.09, -10.24, 5.18, 16.71
3.6900, -0.98, 0.03, 0.02, -8.72, 5.30, 16.04
3.6933, -1.00, -0.00, 0.08, -7.68, 5.61, 15.91
3.6967, -0.98, -0.03, 0.12, -8.72, 3.72, 15.91
3.7000, -0.92, 0.03, 0.02, -0.43, 0.61, 9.70
3.7033, -0.96, 0.01, 0.02, -2.01, -0.24, 9.45
3.7067, -0.98, -0.02, 0.05, -4.27, -1.65, 8.54
3.7100, -0.99, 0.01, 0.04, -5.37, -2.93, 7.62
3.7133, -0.99, -0.01, 0.09, -6.40, -4.15, 7.44
3.7167, -0.96, 0.00, 0.04, -7.87, -5.37, 7.32
3.7200, -0.96, 0.01, 0.02, -8.23, -6.34, 6.77
3.7233, -0.97, 0.02, 0.04, -8.48, -7.44, 6.04
3.7267, -0.95, 0.05, 0.04, -9.15, -8.96, 5.67
3.7300, -0.92, 0.02, 0.06, -8.72, -10.37, 5.18
3.7333, -0.93, 0.04, 0.02, -7.07, -10.91, 4.27
3.7367, -0.96, 0.03, 0.04, -5.79, -10.43, 3.66
3.7400, -0.98, 0.01, 0.07, -5.55, -11.34, 3.23
3.7433, -0.96, 0.01, 0.06, -5.24, -12.50, 2.50
3.7467, -0.95, 0.01, 0.07, -4.45, -13.23, 1.52
3.7500, -0.95, 0.03, 0.09, -3.72, -13.11, 0.61
3.7533, -0.94, 0.01, 0.09, -3.66, -12.20, 0.00
3.7567, -0.92, -0.00, 0.08, -2.87, -11.16, -0.49
3.7600, -0.93, 0.02, 0.08, -1.22, -10.06, -1.22
3.7633, -0.92, 0.03, 0.10, 0.55, -9.02, -1.77
3.7667, -0.92, 0.01, 0.08, 1.65, -7.87, -2.20
3.7700, -0.93, 0.01, 0.08, 2.87, -6.52, -2.62
3.7733, -0.94, 0.03, 0.06, 3.96, -5.43, -3.17
3.7767, -1.05, -0.02, 0.09, 4.76, -3.96, -3.17
3.7800, -1.03, -0.04, 0.18, 2.50, -3.60, -2.26
3.7833, -0.96, -0.02, 0.15, -0.37, -5.12, -2.07
3.7867, -0.93, 0.04, 0.07, 0.00, -3.96, -3.11
3.7900, -0.93, 0.02, 0.06, 0.12, -1.34, -3.05
3.7933, -0.90, 0.01, 0.07, 0.24, 0.18, -1.59
3.7967, -0.89, 0.02, 0.06, 2.01, 1.71, -0.67
3.8000, -0.92, 0.07, 0.04, 4.57, 2.20, -0.49
3.8033, -0.93, 0.09, 0.02, 5.61, 2.80, -0.24
3.8067, -0.96, 0.05, 0.05, 4.63, 2.80, -0.37
3.8100, -0.97, 0.05, 0.04, 3.78, 2.32, -0.85
3.8133, -0.99, 0.06, 0.04, 3.66, 2.01, -1.10
3.8167, -0.97, 0.09, 0.03, 2.93, 1.71, -0.49
3.8200, -0.98, 0.07, 0.04, 1.71, 1.22, 0.18
3.8233, -0.98, 0.08, 0.03, 0.49, 0.30, 0.67
3.8267, -1.00, 0.05, 0.04, -0.85, -0.61, 0.73
3.8300, -0.98, 0.08, 0.07, -2.07, -1.71, 0.98
3.8333, -0.98, 0.05, 0.04, -3.29, -2.56, 1.40
3.8367, -0.93, 0.08, 0.04, -4.15, -3.29, 1.65
3.8400, -0.95, 0.06, 0.04, -4.15, -3.72, 1.52
3.8433, -0.97, 0.07, 0.06, -4.02, -3.90, 1.34
3.8467, -0.98, 0.06, 0.07, -4.76, -4.09, 1.46
3.8500, -0.97, 0.04, 0.10, -4.94, -4.51, 1.46
3.8533, -0.94, 0.07, 0.07, -4.57, -4.33, 1.04
3.8567, -0.96, 0.07, 0.07, -4.02, -3.23, 0.61
3.8600, -0.95, 0.06, 0.07, -4.09, -2.01, 0.73
3.8633, -0.93, 0.06, 0.08, -4.39, -1.40, 0.61
3.8667, -0.90, 0.06, 0.06, -4.39, -0.61, 0.49
3.8700, -0.91, 0.07, 0.07, -4.57, 0.43, 0.30
3.8733, -0.90, 0.05, 0.08, -5.18, 1.59, 0.37
3.8767, -0.91, 0.03, 0.09, -5.55, 3.17, 0.67
3.8800, -0.90, 0.03, 0.08, -5.12, 4.88, 0.67
3.8833, -0.89, 0.03, 0.10, -4.21, 6.34, 0.79
3.8867, -0.89, 0.05, 0.09, -3.60, 7.87, 0.79
3.8900, -0.90, 0.05, 0.09, -3.11, 9.45, 0.79
3.8933, -0.92, 0.04, 0.09, -2.50, 10.85, 0.49
3.8967, -0.93, 0.05, 0.09, -1.83, 12.01, 0.18
3.9000, -0.93, 0.04, 0.10, -1.04, 13.05, 0.12
3.9033, -0.94, 0.06, 0.05, -0.55, 13.96, 0.00
3.9067, -0.93, 0.10, -0.06, -1.16, 14.82, 0.18
3.9100, -0.87, 0.03, 0.05, -3.66, 13.11, 0.43
3.9133, -0.94, 0.06, 0.10, -4.82, 11.83, -0.24
3.9167, -0.99, 0.03, 0.09, -4.45, 12.50, -0.98
3.9200, -0.98, 0.02, 0.13, -4.39, 13.23, -0.67
3.9233, -0.99, 0.05, 0.14, -3.48, 13.23, 0.12
3.9267, -0.96, 0.07, 0.09, -1.46, 13.11, 0.24
3.9300, -0.96, 0.06, 0.08, 0.61, 12.20, -0.12
3.9333, -0.97, 0.06, 0.08, 1.10, 11.59, -0.61
3.9367, -0.99, 0.04, 0.10, 1.04, 10.43, -1.59
3.9400, -1.00, 0.05, 0.11, 1.40, 9.27, -2.38
3.9433, -0.98, 0.05, 0.08, 2.07, 8.41, -2.56
3.9467, -0.98, 0.04, 0.10, 2.26, 7.74, -2.80
3.9500, -0.98, 0.04, 0.12, 2.74, 7.07, -2.80
3.9533, -0.97, 0.04, 0.11, 2.93, 6.34, -2.80
3.9567, -0.98, 0.04, 0.08, 2.80, 5.49, -2.99
3.9600, -0.98, 0.04, 0.10, 3.17, 4.45, -2.93
3.9633, -0.98, 0.04, 0.10, 3.17, 3.60, -2.80
3.9667, -0.96, 0.03, 0.10, 3.05, 3.17, -2.62
3.9700, -0.96, 0.04, 0.10, 2.80, 2.44, -2.56
3.9733, -0.97, 0.06, 0.07, 2.32, 1.59, -2.80
3.9767, -0.97, 0.06, 0.10, 1.59, 0.73, -2.80
3.9800, -0.95, 0.04, 0.10, 0.73, 0.06, -2.74
3.9833, -0.94, 0.06, 0.11, -0.12, -0.49, -2.56
3.9867, -0.95, 0.05, 0.11, -0.79, -0.91, -2.56
3.9900, -0.95, 0.06, 0.13, -1.28, -1.16, -2.50
3.9933, -0.95, 0.07, 0.11, -1.71, -1.40, -2.56
3.9967, -0.94, 0.05, 0.10, -1.95, -1.28, -2.44
4.0000, -0.94, 0.06, 0.11, -1.77, -1.46, -2.32
4.0033, -0.95, 0.06, 0.12, -1.22, -1.46, -2.07
4.0067, -0.94, 0.06, 0.14, -0.67, -1.46, -1.83
4.0100, -0.95, 0.06, 0.12, 0.06, -1.46, -1.65
4.0133, -0.95, 0.08, 0.10, 0.73, -1.52, -1.22
4.0167, -0.96, 0.08, 0.08, 1.52, -1.59, -0.91
4.0200, -0.96, 0.08, 0.11, 2.26, -1.77, -0.55
4.0233, -0.97, 0.06, 0.09, 2.56, -1.89, 0.00
4.0267, -0.98, 0.07, 0.09, 2.62, -2.20, 0.55
4.0300, -0.98, 0.06, 0.08, 2.56, -2.80, 1.04
4.0333, -0.98, 0.07, 0.08, 2.07, -3.60, 1.59
4.0367, -0.99, 0.08, 0.07, 1.28, -4.45, 2.44
4.0400, -0.98, 0.07, 0.08, 0.55, -5.37, 3.05
4.0433, -0.99, 0.07, 0.08, -0.67, -6.46, 3.54
4.0467, -1.00, 0.07, 0.07, -2.01, -7.50, 3.72
4.0500, -0.98, 0.06, 0.08, -3.48, -8.41, 4.15
4.0533, -0.99, 0.05, 0.09, -4.82, -9.15, 4.51
4.0567, -0.98, 0.05, 0.08, -6.22, -9.39, 4.63
4.0600, -0.97, 0.04, 0.09, -7.50, -9.57, 4.63
4.0633, -0.97, 0.05, 0.07, -8.66, -9.88, 4.70
4.0667, -0.97, 0.06, 0.07, -9.82, -10.37, 4.70
4.0700, -0.98, 0.04, 0.08, -10.91, -11.16, 4.57
4.0733, -0.96, 0.04, 0.09, -11.46, -12.01, 4.45
4.0767, -0.98, 0.04, 0.10, -11.59, -12.62, 4.09
4.0800, -1.00, 0.03, 0.08, -11.22, -13.17, 3.84
4.0833, -1.00, 0.03, 0.09, -11.28, -13.78, 3.66
4.0867, -0.99, 0.04, 0.08, -10.98, -14.70, 3.41
4.0900, -0.98, 0.04, 0.08, -10.49, -15.67, 2.74
4.0933, -0.99, 0.04, 0.09, -9.82, -16.46, 2.26
4.0967, -1.00, 0.02, 0.09, -9.21, -17.13, 2.01
4.1000, -0.99, 0.02, 0.10, -8.48, -17.99, 1.89
4.1033, -0.97, 0.03, 0.09, -7.26, -18.72, 1.52
4.1067, -0.98, 0.04, 0.09, -6.16, -19.21, 1.22
4.1100, -0.98, 0.03, 0.09, -5.43, -19.63, 0.79
4.1133, -0.98, 0.02, 0.09, -4.51, -19.76, 0.67
4.1167, -0.98, 0.04, 0.10, -3.48, -19.82, 0.37
4.1200, -0.96, 0.05, 0.08, -2.62, -20.00, 0.24
4.1233, -0.96, 0.04, 0.08, -2.20, -20.00, 0.18
4.1267, -0.97, 0.04, 0.08, -1.89, -19.63, 0.06
4.1300, -0.97, 0.04, 0.07, -1.59, -19.15, 0.18
4.1333, -0.96, 0.04, 0.07, -1.28, -18.78, 0.37
4.1367, -1.00, 0.14, 0.03, -1.16, -18.23, 0.67
4.1400, -0.95, 0.10, 0.03, -2.62, -17.50, 1.22
4.1433, -0.89, 0.08, 0.04, -5.00, -18.17, 1.59
4.1467, -0.92, 0.06, 0.04, -5.79, -17.80, 0.91
4.1500, -0.95, 0.03, 0.08, -6.04, -16.04, 0.61
4.1533, -0.94, 0.02, 0.07, -6.46, -14.21, 1.10
4.1567, -0.96, 0.03, 0.10, -6.04, -12.62, 1.77
4.1600, -0.96, 0.05, 0.07, -4.51, -11.59, 1.83
4.1633, -0.96, 0.07, 0.08, -3.66, -10.67, 1.83
4.1667, -0.97, 0.04, 0.10, -3.60, -10.00, 1.59
4.1700, -0.98, 0.03, 0.10, -3.78, -9.39, 0.98
4.1733, -0.99, 0.06, 0.09, -3.35, -8.41, 0.55
4.1767, -0.98, 0.04, 0.08, -2.87, -7.50, 0.43
4.1800, -0.96, 0.05, 0.09, -2.68, -6.77, 0.49
4.1833, -0.97, 0.05, 0.08, -2.44, -6.16, 0.30
4.1867, -0.98, 0.04, 0.08, -2.44, -5.73, -0.06
4.1900, -0.98, 0.04, 0.09, -2.68, -5.67, -0.30
4.1933, -0.98, 0.03, 0.11, -2.74, -5.37, -1.04
4.1967, -0.97, 0.03, 0.10, -2.50, -4.88, -1.65
4.2000, -0.97, 0.03, 0.09, -2.20, -4.09, -2.13
4.2033, -0.97, 0.02, 0.09, -1.83, -3.66, -2.80
4.2067, -0.98, 0.03, 0.08, -1.16, -3.29, -3.66
4.2100, -0.98, 0.02, 0.09, -0.43, -2.93, -4.33
4.2133, -0.98, 0.03, 0.10, -0.24, -2.87, -4.70
4.2167, -0.98, 0.03, 0.10, 0.06, -2.99, -5.24
4.2200, -0.98, 0.04, 0.09, 0.73, -2.93, -5.79
4.2233, -0.98, 0.04, 0.11, 1.34, -2.99, -6.22
4.2267, -0.98, 0.05, 0.09, 1.89, -3.17, -6.59
4.2300, -0.99, 0.05, 0.09, 2.80, -3.17, -6.83
4.2333, -0.98, 0.05, 0.09, 3.72, -3.05, -7.01
4.2367, -0.98, 0.06, 0.08, 4.76, -3.05, -7.20
4.2400, -0.98, 0.05, 0.09, 5.73, -2.62, -7.56
4.2433, -0.98, 0.05, 0.09, 6.34, -2.44, -7.74
4.2467, -0.99, 0.06, 0.09, 7.20, -2.01, -7.50
4.2500, -0.98, 0.04, 0.11, 8.11, -1.65, -7.26
4.2533, -0.97, 0.05, 0.09, 8.72, -0.85, -6.95
4.2567, -0.97, 0.06, 0.11, 9.09, -0.06, -6.59
4.2600, -0.98, 0.06, 0.09, 9.51, 0.55, -6.22
4.2633, -0.98, 0.06, 0.10, 9.57, 0.98, -5.85
4.2667, -0.97, 0.06, 0.11, 9.51, 1.22, -5.55
4.2700, -0.97, 0.06, 0.09, 9.21, 1.71, -5.43
4.2733, -0.96, 0.06, 0.09, 8.66, 1.95, -5.12
4.2767, -0.97, 0.05, 0.10, 8.05, 2.32, -4.88
4.2800, -0.97, 0.04, 0.09, 7.20, 2.80, -4.57
4.2833, -0.97, 0.05, 0.10, 6.40, 3.23, -4.27
4.2867, -0.96, 0.04, 0.09, 5.43, 3.48, -3.90
4.2900, -0.98, 0.04, 0.11, 4.45, 3.78, -3.54
4.2933, -0.98, 0.05, 0.11, 3.60, 3.72, -3.29
4.2967, -0.98, 0.04, 0.09, 2.62, 3.60, -2.80
4.3000, -0.98, 0.04, 0.09, 1.65, 3.41, -2.44
4.3033, -0.99, 0.03, 0.11, 0.67, 3.11, -2.32
4.3067, -0.98, 0.05, 0.11, -0.43, 2.87, -2.07
4.3100, -0.98, 0.04, 0.11, -1.10, 2.68, -1.77
4.3133, -0.99, 0.04, 0.12, -1.65, 2.44, -1.65
4.3167, -1.00, 0.02, 0.12, -2.26, 2.07, -1.46
4.3200, -0.99, 0.03, 0.09, -3.17, 1.34, -1.40
4.3233, -1.00, 0.06, 0.08, -3.23, 0.61, -1.40
4.3267, -1.01, 0.03, 0.08, -3.54, -0.24, -1.22
4.3300, -1.01, 0.03, 0.10, -3.96, -1.40, -1.10
4.3333, -1.00, 0.04, 0.11, -4.27, -2.62, -1.16
4.3367, -1.00, 0.04, 0.11, -4.45, -3.78, -1.52
4.3400, -1.01, 0.04, 0.10, -4.27, -4.70, -1.89
4.3433, -1.00, 0.04, 0.11, -4.39, -5.55, -1.77
4.3467, -1.01, 0.04, 0.11, -4.45, -6.59, -1.89
4.3500, -1.00, 0.04, 0.11, -4.51, -7.68, -1.95
4.3533, -1.00, 0.04, 0.11, -4.39, -8.66, -2.13
4.3567, -0.99, 0.03, 0.11, -4.15, -9.51, -2.13
4.3600, -0.99, 0.03, 0.11, -3.84, -10.06, -2.13
4.3633, -0.99, 0.03, 0.13, -3.17, -10.30, -1.95
4.3667, -0.99, 0.04, 0.10, -2.44, -10.49, -1.89
4.3700, -0.98, 0.04, 0.13, -1.89, -10.55, -1.83
4.3733, -0.98, 0.05, 0.12, -1.59, -10.18, -1.89
4.3767, -0.97, 0.04, 0.11, -1.22, -9.76, -1.89
4.3800, -0.97, 0.03, 0.12, -0.73, -9.15, -2.01
4.3833, -0.97, 0.03, 0.12, -0.24, -8.41, -2.07
4.3867, -0.97, 0.04, 0.11, 0.12, -7.62, -1.89
4.3900, -1.05, 0.06, 0.04, 0.30, -6.95, -1.52
4.3933, -1.00, 0.05, 0.11, -1.34, -6.95, -0.91
4.3967, -0.96, 0.06, 0.09, -3.60, -9.02, -0.85
4.4000, -0.96, 0.06, 0.11, -3.96, -9.33, -1.40
4.4033, -1.01, 0.04, 0.10, -4.21, -8.54, -1.59
4.4067, -0.98, 0.02, 0.10, -4.45, -8.41, -0.85
4.4100, -0.98, 0.02, 0.11, -3.23, -8.41, -0.18
4.4133, -1.00, 0.05, 0.09, -1.52, -9.09, -0.24
4.4167, -1.01, 0.05, 0.11, -0.91, -9.70, -0.24
4.4200, -1.02, 0.02, 0.09, -1.52, -10.61, -0.49
4.4233, -1.03, 0.04, 0.08, -2.01, -11.65, -0.85
4.4267, -1.04, 0.04, 0.10, -1.89, -12.20, -0.91
4.4300, -1.02, 0.05, 0.09, -2.26, -12.87, -0.55
4.4333, -1.01, 0.06, 0.08, -3.11, -13.60, -0.24
4.4367, -1.01, 0.05, 0.07, -3.96, -14.33, -0.18
4.4400, -1.01, 0.04, 0.09, -4.82, -15.37, -0.37
4.4433, -1.01, 0.04, 0.07, -93.72, -175.61, 1623.48
4.4467, -1.01, 0.02, 0.13, 0.37, 1.83, -1.89
4.4500, -1.01, 0.01, 0.12, 0.00, 1.22, -2.26
4.4533, -1.01, 0.02, 0.12, -0.24, 0.67, -2.32
4.4567, -0.99, 0.02, 0.10, -0.67, -0.06, -2.20
4.4600, -0.99, 0.03, 0.12, -1.10, -0.79, -2.20
4.4633, -1.00, 0.02, 0.12, -1.34, -1.40, -2.26
4.4667, -1.01, 0.03, 0.12, -1.71, -2.13, -2.38
4.4700, -1.02, 0.03, 0.12, -2.13, -2.74, -2.38
4.4733, -1.00, 0.03, 0.12, -2.38, -3.41, -2.32
4.4767, -1.00, 0.04, 0.11, -2.56, -3.72, -2.20
4.4800, -1.00, 0.05, 0.12, -2.93, -4.09, -2.13
4.4833, -1.01, 0.04, 0.12, -3.11, -4.45, -2.13
4.4867, -1.01, 0.04, 0.13, -3.05, -4.70, -2.07
4.4900, -1.00, 0.04, 0.12, -2.99, -4.88, -2.01
4.4933, -1.00, 0.05, 0.14, -2.80, -5.00, -1.89
4.4967, -1.00, 0.05, 0.12, -2.26, -4.94, -1.71
4.5000, -1.00, 0.05, 0.12, -2.01, -4.70, -1.52
4.5033, -1.00, 0.03, 0.12, -1.71, -4.57, -1.40
4.5067, -1.01, 0.04, 0.13, -1.34, -4.45, -1.22
4.5100, -1.00, 0.04, 0.10, -1.04, -4.21, -1.04
4.5133, -1.00, 0.04, 0.12, -0.91, -4.09, -0.79
4.5167, -1.00, 0.04, 0.13, -0.91, -3.72, -0.55
4.5200, -0.99, 0.04, 0.12, -0.79, -3.35, -0.30
4.5233, -0.99, 0.04, 0.13, -0.79, -2.80, 0.06
4.5267, -0.99, 0.06, 0.09, -0.98, -2.50, 0.24
4.5300, -0.97, 0.06, 0.08, -1.59, -2.07, 0.67
4.5333, -0.95, 0.04, 0.10, -2.80, -2.20, 1.04
4.5367, -0.97, 0.06, 0.10, -3.17, -2.20, 1.22
4.5400, -0.98, 0.04, 0.10, -3.23, -1.65, 1.46
4.5433, -0.99, 0.02, 0.11, -3.35, -1.16, 1.89
4.5467, -0.99, 0.04, 0.11, -3.41, -0.67, 2.32
4.5500, -0.99, 0.03, 0.13, -2.80, -0.24, 2.74
4.5533, -0.99, 0.04, 0.11, -2.13, 0.24, 2.93
4.5567, -1.02, 0.04, 0.10, -1.83, 0.37, 2.93
4.5600, -1.03, 0.02, 0.11, -2.20, 0.24, 3.17
4.5633, -1.03, 0.03, 0.10, -2.13, -0.18, 3.41
4.5667, -1.03, 0.02, 0.11, -1.77, -0.49, 3.60
4.5700, -1.03, 0.03, 0.11, -2.07, -0.85, 3.84
4.5733, -1.03, 0.03, 0.09, -2.38, -1.65, 3.96
4.5767, -1.02, 0.03, 0.09, -2.68, -2.56, 3.96
4.5800, -1.02, 0.03, 0.10, -2.80, -3.66, 3.96
4.5833, -1.02, 0.03, 0.09, -2.99, -4.76, 3.84
4.5867, -1.02, 0.02, 0.10, -3.48, -5.43, 3.54
4.5900, -1.01, 0.03, 0.09, -3.60, -6.16, 3.17
4.5933, -1.01, 0.04, 0.10, -3.35, -6.71, 2.62
4.5967, -1.01, 0.04, 0.10, -2.93, -7.07, 2.01
4.6000, -0.99, 0.04, 0.10, -2.38, -7.38, 1.65
4.6033, -0.99, 0.03, 0.10, -1.52, -7.50, 1.28
4.6067, -0.99, 0.02, 0.10, -0.43, -7.32, 0.91
4.6100, -0.97, 0.03, 0.12, 0.73, -6.83, 0.73
4.6133, -0.96, 0.03, 0.11, 1.89, -6.28, 0.73
4.6167, -0.96, 0.03, 0.10, 2.93, -5.55, 0.79
4.6200, -0.97, 0.04, 0.11, 3.72, -4.21, 0.73
4.6233, -0.97, 0.05, 0.10, 4.39, -2.93, 0.91
